kind,level_or_case,x,value,a,b,c
repl,L1D,random W+3,0.42175,0.42174,0.42175,0.42578,0.42114,0.42456,0.42712,0.42847,0.42788,0.42383,0.42432
repl,L1D,hot line + cycle,0.39784,0.39784,0.39786,0.50000,0.37500,0.62500,0.29415,0.50000,0.25000,0.50000,0.50000
repl,L1D,hot set + 2 cold,0.62398,0.62397,0.62398,0.62500,0.62500,0.62500,0.32704,0.25000,0.25000,0.37500,0.25000
repl,L1D,each line twice,0.49943,0.49942,0.49944,0.49927,0.49927,0.49927,0.19999,0.49878,0.49878,0.49878,0.49878
repl,L1D,control: 4 lines cyclic (fits),0.00052,0.00049,0.00055,,,,,,,,
repl_cov,L1D,cyclic W+1,LRU,1.0000
repl_cov,L1D,cyclic W+1,tree-PLRU,1.0000
repl_cov,L1D,cyclic W+1,FIFO,1.0000
repl_cov,L1D,cyclic W+1,random,0.0000
repl_cov,L1D,cyclic W+1,SRRIP,0.0000
repl_cov,L1D,cyclic W+1,BRRIP,0.0000
repl_cov,L1D,cyclic W+1,NRU,1.0000
repl_cov,L1D,cyclic W+1,SRRIP-FP,1.0000
repl_cov,L1D,cyclic W+2,LRU,1.0000
repl_cov,L1D,cyclic W+2,tree-PLRU,1.0000
repl_cov,L1D,cyclic W+2,FIFO,1.0000
repl_cov,L1D,cyclic W+2,random,0.0000
repl_cov,L1D,cyclic W+2,SRRIP,1.0000
repl_cov,L1D,cyclic W+2,BRRIP,0.0000
repl_cov,L1D,cyclic W+2,NRU,1.0000
repl_cov,L1D,cyclic W+2,SRRIP-FP,1.0000
repl_cov,L1D,sawtooth W+1,LRU,1.0000
repl_cov,L1D,sawtooth W+1,tree-PLRU,1.0000
repl_cov,L1D,sawtooth W+1,FIFO,0.0000
repl_cov,L1D,sawtooth W+1,random,0.0000
repl_cov,L1D,sawtooth W+1,SRRIP,1.0000
repl_cov,L1D,sawtooth W+1,BRRIP,1.0000
repl_cov,L1D,sawtooth W+1,NRU,1.0000
repl_cov,L1D,sawtooth W+1,SRRIP-FP,1.0000
repl_cov,L1D,random W+1,LRU,1.0000
repl_cov,L1D,random W+1,tree-PLRU,1.0000
repl_cov,L1D,random W+1,FIFO,0.0000
repl_cov,L1D,random W+1,random,1.0000
repl_cov,L1D,random W+1,SRRIP,0.0000
repl_cov,L1D,random W+1,BRRIP,1.0000
repl_cov,L1D,random W+1,NRU,1.0000
repl_cov,L1D,random W+1,SRRIP-FP,1.0000
repl_cov,L1D,random W+3,LRU,1.0000
repl_cov,L1D,random W+3,tree-PLRU,1.0000
repl_cov,L1D,random W+3,FIFO,1.0000
repl_cov,L1D,random W+3,random,1.0000
repl_cov,L1D,random W+3,SRRIP,1.0000
repl_cov,L1D,random W+3,BRRIP,1.0000
repl_cov,L1D,random W+3,NRU,1.0000
repl_cov,L1D,random W+3,SRRIP-FP,1.0000
repl_cov,L1D,hot line + cycle,LRU,0.0000
repl_cov,L1D,hot line + cycle,tree-PLRU,0.0000
repl_cov,L1D,hot line + cycle,FIFO,0.0000
repl_cov,L1D,hot line + cycle,random,0.0000
repl_cov,L1D,hot line + cycle,SRRIP,0.0000
repl_cov,L1D,hot line + cycle,BRRIP,0.0000
repl_cov,L1D,hot line + cycle,NRU,0.0000
repl_cov,L1D,hot line + cycle,SRRIP-FP,0.0000
repl_cov,L1D,hot set + 2 cold,LRU,1.0000
repl_cov,L1D,hot set + 2 cold,tree-PLRU,1.0000
repl_cov,L1D,hot set + 2 cold,FIFO,1.0000
repl_cov,L1D,hot set + 2 cold,random,0.0000
repl_cov,L1D,hot set + 2 cold,SRRIP,0.0000
repl_cov,L1D,hot set + 2 cold,BRRIP,0.0000
repl_cov,L1D,hot set + 2 cold,NRU,0.0000
repl_cov,L1D,hot set + 2 cold,SRRIP-FP,0.0000
repl_cov,L1D,each line twice,LRU,1.0000
repl_cov,L1D,each line twice,tree-PLRU,1.0000
repl_cov,L1D,each line twice,FIFO,1.0000
repl_cov,L1D,each line twice,random,0.0000
repl_cov,L1D,each line twice,SRRIP,1.0000
repl_cov,L1D,each line twice,BRRIP,1.0000
repl_cov,L1D,each line twice,NRU,1.0000
repl_cov,L1D,each line twice,SRRIP-FP,1.0000
repl_header,L2,pattern,measured,ci_lo,ci_hi,LRU,tree-PLRU,FIFO,random,SRRIP,BRRIP,NRU,SRRIP-FP
repl,L2,cyclic W+1,0.99985,0.99983,0.99987,0.99976,0.99976,0.99976,0.22238,0.88867,0.22217,0.99976,0.99805
repl,L2,cyclic W+2,0.99869,0.99867,0.99870,0.99854,0.99854,0.99854,0.38388,0.39941,0.29986,0.99756,0.99707
repl,L2,sawtooth W+1,0.12520,0.12517,0.12524,0.12500,0.12500,0.56250,0.17648,0.12500,0.12500,0.12500,0.12500
repl,L2,random W+1,0.10297,0.10294,0.10300,0.10767,0.10522,0.10767,0.10955,0.10596,0.11013,0.10400,0.10400
repl,L2,random W+3,0.27100,0.27099,0.27103,0.26392,0.26880,0.26489,0.27086,0.26318,0.27113,0.27002,0.26733
repl,L2,hot line + cycle,0.50009,0.50008,0.50012,0.50000,0.31250,0.56250,0.13866,0.50000,0.12500,0.50000,0.50000
repl,L2,hot set + 2 cold,0.22519,0.22518,0.22523,0.56250,0.56250,0.56250,0.19840,0.12500,0.12500,0.18750,0.12500
repl,L2,each line twice,0.49889,0.49886,0.49892,0.49878,0.49878,0.49878,0.11107,0.49731,0.49731,0.49731,0.49731
repl,L2,control: 8 lines cyclic (fits),0.00021,0.00020,0.00023,,,,,,,,
repl_cov,L2,cyclic W+1,LRU,0.9333
repl_cov,L2,cyclic W+1,tree-PLRU,0.9333
repl_cov,L2,cyclic W+1,FIFO,0.9333
repl_cov,L2,cyclic W+1,random,0.0000
repl_cov,L2,cyclic W+1,SRRIP,0.0000
repl_cov,L2,cyclic W+1,BRRIP,0.0000
repl_cov,L2,cyclic W+1,NRU,0.9333
repl_cov,L2,cyclic W+1,SRRIP-FP,0.9333
repl_cov,L2,cyclic W+2,LRU,1.0000
repl_cov,L2,cyclic W+2,tree-PLRU,1.0000
repl_cov,L2,cyclic W+2,FIFO,1.0000
repl_cov,L2,cyclic W+2,random,0.0000
repl_cov,L2,cyclic W+2,SRRIP,0.0000
repl_cov,L2,cyclic W+2,BRRIP,0.0000
repl_cov,L2,cyclic W+2,NRU,1.0000
repl_cov,L2,cyclic W+2,SRRIP-FP,1.0000
repl_cov,L2,sawtooth W+1,LRU,1.0000
repl_cov,L2,sawtooth W+1,tree-PLRU,1.0000
repl_cov,L2,sawtooth W+1,FIFO,0.0000
repl_cov,L2,sawtooth W+1,random,0.0000
repl_cov,L2,sawtooth W+1,SRRIP,1.0000
repl_cov,L2,sawtooth W+1,BRRIP,1.0000
repl_cov,L2,sawtooth W+1,NRU,1.0000
repl_cov,L2,sawtooth W+1,SRRIP-FP,1.0000
repl_cov,L2,random W+1,LRU,1.0000
repl_cov,L2,random W+1,tree-PLRU,1.0000
repl_cov,L2,random W+1,FIFO,1.0000
repl_cov,L2,random W+1,random,1.0000
repl_cov,L2,random W+1,SRRIP,1.0000
repl_cov,L2,random W+1,BRRIP,1.0000
repl_cov,L2,random W+1,NRU,1.0000
repl_cov,L2,random W+1,SRRIP-FP,1.0000
repl_cov,L2,random W+3,LRU,1.0000
repl_cov,L2,random W+3,tree-PLRU,1.0000
repl_cov,L2,random W+3,FIFO,1.0000
repl_cov,L2,random W+3,random,1.0000
repl_cov,L2,random W+3,SRRIP,1.0000
repl_cov,L2,random W+3,BRRIP,1.0000
repl_cov,L2,random W+3,NRU,1.0000
repl_cov,L2,random W+3,SRRIP-FP,1.0000
repl_cov,L2,hot line + cycle,LRU,0.9667
repl_cov,L2,hot line + cycle,tree-PLRU,1.0000
repl_cov,L2,hot line + cycle,FIFO,0.0000
repl_cov,L2,hot line + cycle,random,0.0000
repl_cov,L2,hot line + cycle,SRRIP,1.0000
repl_cov,L2,hot line + cycle,BRRIP,0.0000
repl_cov,L2,hot line + cycle,NRU,0.9667
repl_cov,L2,hot line + cycle,SRRIP-FP,0.9667
repl_cov,L2,hot set + 2 cold,LRU,0.1667
repl_cov,L2,hot set + 2 cold,tree-PLRU,0.1667
repl_cov,L2,hot set + 2 cold,FIFO,0.1667
repl_cov,L2,hot set + 2 cold,random,0.0000
repl_cov,L2,hot set + 2 cold,SRRIP,0.0000
repl_cov,L2,hot set + 2 cold,BRRIP,0.8000
repl_cov,L2,hot set + 2 cold,NRU,0.0000
repl_cov,L2,hot set + 2 cold,SRRIP-FP,0.0000
repl_cov,L2,each line twice,LRU,0.8667
repl_cov,L2,each line twice,tree-PLRU,0.8667
repl_cov,L2,each line twice,FIFO,0.8667
repl_cov,L2,each line twice,random,0.0000
repl_cov,L2,each line twice,SRRIP,0.8667
repl_cov,L2,each line twice,BRRIP,0.8667
repl_cov,L2,each line twice,NRU,0.8667
repl_cov,L2,each line twice,SRRIP-FP,0.8667
inclusion,hot line X + W thrash lines (X never reaches L2 while hot),0.44184,0.20779
inclusion,control: the W thrash lines only,0.99831,0.00014
